user_id	impression_time	article_ids_inview
U1481473	05/23/2023 05:16:40 PM	N9775596 N9775596 N9778028 N9778035 N9777470 N9778192
U1481473	05/23/2023 05:17:28 PM	N9777470 N9777470 N9775596 N9775846 N9778192 N9778028 N9778110 N9777296
U2289794	05/20/2023 10:11:35 AM	"N9772475 N9772475 N9772300 N9773412 N9753689 N9773351 N9773356 N9773296 N9773282 N9773295
 N9773376 N9772557 N9773297 N9695098 N9772629 N9755712 N9769624 N9771919 N9772862
 N9772601 N9773316 N9746360 N9773335"
U2289794	05/20/2023 10:11:03 AM	N9772862 N9772862 N9773364 N9773356 N9773378 N9773351 N9773341
U2291343	05/20/2023 10:09:11 AM	"N9753689 N9753689 N9769504 N9345280 N9773295 N9772601 N9773297 N9755712 N9772475 N9772629
 N9772300"
U2299335	05/20/2023 10:23:36 AM	N9755712 N9755712 N9772601 N9099237 N9494434 N9773356
U1383127	05/23/2023 06:55:33 AM	"N9776246 N9776246 N9776855 N9776715 N9776697 N9775582 N9776449 N9776046 N9776497 N9776691
 N9776864 N9776570 N9776287 N9776690 N9775804 N9775985 N9776406 N9776688 N9771995
 N9767490 N9776369 N9774120 N9776566 N9695098 N9776808 N9759955 N9363981 N9776071
 N9776870"
U1432021	05/23/2023 06:11:58 AM	N9776566 N9776566 N9776855 N9776870 N9776246 N9776287 N9776071 N9776864
U1439546	05/23/2023 06:53:40 AM	N9776862 N9776862 N9776246 N9776870 N9776864 N9776287 N9776855
U2392766	05/20/2023 10:58:59 AM	"N9773434 N9773434 N9531745 N9773364 N9773447 N9772862 N9755712 N9773316 N9773376 N9773296
 N9773378 N9773341 N9142581"
U1633055	05/24/2023 04:48:28 AM	"N9777492 N9777492 N9778386 N9759955 N9778500 N9778328 N9778369 N9777856 N9778413 N9777307
 N9778326 N9778375 N9778351 N8560195 N9777941 N9778302 N9778422 N9778448 N9769743"
U1762623	05/20/2023 12:16:02 PM	N9772434 N9772434 N9773461 N9773364 N9566633 N9759891
U1658839	05/18/2023 07:41:11 AM	N9770729 N9770729 N9771042 N9735909 N9770541 N9766140 N9727087
U1686860	05/18/2023 07:57:26 AM	N9770886 N9770886 N9771083 N9767697 N9770729 N9770997
U1686860	05/18/2023 07:44:40 AM	"N9766140 N9766140 N9727087 N9770997 N9770729 N9769306 N9735909 N9417521 N9770989 N9771042
 N9771083 N9769917 N9142564 N9770538 N9769553 N9770541 N9767697 N9770886"
U1686860	05/18/2023 07:45:02 AM	"N9770729 N9770729 N9770886 N9770867 N9769457 N9769650 N9770882 N9770798 N9763284 N9770538
 N9770997 N9770989 N9769553 N9770541 N9735909 N9727087 N9695098 N9720068 N9099237
 N9770799 N9770741 N9747757 N9769641 N9767697 N9486080 N9769917 N9766140 N9770829
 N9769306 N9771042 N9770594 N9769712 N9771083 N9769575 N9770726"
U1686860	05/18/2023 07:56:45 AM	"N9770541 N9770541 N9747757 N9746360 N9767697 N9770799 N9770989 N9769641 N9720068 N9770538
 N9770867 N9770729 N9771083 N9769650 N9763284 N9770798 N9769553 N9695098 N9770829
 N9769712 N9771042 N9769433 N9770594 N9769917 N9766140 N9770997 N9769306 N9770741
 N9769575 N9770882 N9769457"
U2378157	05/18/2023 05:15:50 PM	"N9771254 N9771254 N9771168 N9771576 N9450826 N9716313 N9771151 N8433025 N9771351 N9771065
 N9771242 N9746360 N9768308 N9646175 N9771223 N9771166 N9729924 N9765759 N9768242
 N9732528 N9754265 N9771626"
U1023832	05/22/2023 04:22:10 AM	N9775347 N9775347 N9775489 N9775500 N9775493 N9768866 N9775485 N9775484 N9775419
U1023832	05/22/2023 04:22:38 AM	N9754160 N9754160 N9775361 N9775402 N9775430 N9775207 N9772706 N7213923 N9770028 N9774595
U1077573	05/22/2023 04:16:07 AM	"N9775361 N9775361 N9775371 N9775419 N9774595 N9775430 N9772706 N9775500 N9738729 N9775485
 N9773947 N9770028 N9775402 N9775518 N9774461 N9772711 N9775493 N9754160 N9482380
 N9775347 N9775484"
U1092441	05/22/2023 04:39:00 AM	N9775484 N9775484 N9775500 N9775493 N9775518 N9775489
U1092441	05/22/2023 04:39:56 AM	N9754160 N9754160 N9563703 N7306652 N9775402 N9770028 N9775430
U1193431	05/22/2023 04:34:42 AM	"N9775500 N9775500 N9754160 N9775402 N9775518 N9775347 N9768866 N9775430 N9770028 N9775485
 N9775489 N9774595 N9672569 N9508202 N9775493 N9775484 N9775419"
U2413234	05/23/2023 02:10:04 PM	N9777529 N9777529 N9777768 N9777704 N9777190 N9777319 N9777804 N9777693
U2413234	05/23/2023 02:11:30 PM	N9777299 N9777299 N9777308 N9777406 N9760046 N9777385 N9777393
U2413234	05/23/2023 02:12:49 PM	N9774944 N9774944 N9777358 N9777304 N9776918 N9776985 N9747329 N9777000 N9777334 N9768387
U2413234	05/23/2023 02:10:56 PM	"N7306652 N7306652 N9777520 N9777190 N9777374 N9775908 N9777320 N9759955 N9776420 N9776710
 N9777475 N9777648"
U187651	05/23/2023 02:03:18 PM	"N9775908 N9775908 N9777406 N9777475 N9776710 N9759955 N9777648 N9695098 N9777385 N9760046
 N9777374 N9777308 N9777026"
U187651	05/23/2023 02:03:50 PM	N9760046 N9760046 N9777393 N9777385 N9777299 N9776292
U187651	05/23/2023 02:01:46 PM	"N9777374 N9777374 N9777565 N9777320 N9777704 N9777648 N9777693 N9777520 N9776420 N9777190
 N9775908 N9777768 N9777804 N9777319 N9777529"
U2579603	05/23/2023 02:53:12 PM	"N9777804 N9777804 N9777955 N9777319 N9776420 N9778007 N9777292 N9695098 N9777320 N9777969
 N9778004 N9777992 N9777190 N9220931 N9759955 N9777704 N9777768 N9777520 N9777565
 N9777693 N9777529"
U2585449	05/23/2023 02:19:59 PM	N9769348 N9769348 N9734255 N9686860 N9777565 N9777955 N9659265
U2585449	05/23/2023 02:21:46 PM	"N9525589 N9525589 N9777319 N7213923 N9777190 N9777704 N9142564 N9777693 N9430567 N9777768
 N9776420"
U2190812	05/19/2023 02:18:37 PM	N9099237 N9099237 N9772543 N9771627 N9772517 N9772297 N9772367 N9772660 N9772029
U2190812	05/19/2023 02:18:08 PM	N9772517 N9772517 N9772575 N9772543 N9772632 N9772660 N9772099
U2206903	05/19/2023 02:15:09 PM	"N9772433 N9772433 N9769622 N9772632 N9440508 N9772302 N9772543 N9772284 N9772279 N9772029
 N9771627 N9772363 N9772733 N9394654 N9717256 N9772366 N9772328 N9772660 N9771113
 N9772367 N9688372 N9772227 N9768308 N9772517 N9772344 N9772443 N9772297 N9769306
 N8918299 N9769433 N9772380 N9765713 N9761859 N9771919 N9772099 N9772575 N9695098
 N9771568 N9527795 N9772389 N9746360 N9772442 N9753907"
U2206903	05/19/2023 02:17:12 PM	"N9772297 N9772297 N8918299 N9772380 N9772733 N9394654 N9772032 N9674448 N9766634 N9772443
 N9772517 N9771627 N9772099 N9440508 N9772543 N9772029 N9772115 N9527795 N9772367
 N9772660"
U2224708	05/19/2023 02:40:22 PM	N9391394 N9391394 N9772029 N9771627 N9772517 N9772297 N9527358 N9550308 N9772367 N9761859
U2240491	05/19/2023 02:32:39 PM	N9772575 N9772575 N9772099 N9391394 N9772543 N9772632 N9772660 N9771627 N9772517
U2240491	05/19/2023 02:34:16 PM	N9772443 N9772443 N9772029 N9772344 N9761859 N9772367 N9391394 N9772297 N9772380
U1840567	05/24/2023 05:25:28 PM	"N9779019 N9779019 N9777636 N9779269 N9772548 N9779242 N9773987 N9779377 N9778220 N9779141
 N9778945 N9777397 N9777182 N9779366 N9779520 N9778158 N9779181 N9779538 N9776420
 N9779285 N9779629 N9778155 N9779289 N9779184 N9695098 N9778939 N9779204 N9779288
 N9776474"
U1840567	05/24/2023 05:24:18 PM	N9695098 N9695098 N9052240 N9779408 N9778939 N9776474 N9778945
U1840567	05/24/2023 05:22:37 PM	N9779511 N9779511 N9779517 N9779641 N9779541 N9779489
U1840567	05/24/2023 05:23:30 PM	N9052240 N9052240 N9779629 N9779520 N9777321 N9779141 N9779289 N9779538
U1978399	05/24/2023 05:05:24 PM	N9779242 N9779242 N9779185 N9776420 N9779186 N9779227
U1978399	05/24/2023 05:07:27 PM	N9778813 N9778813 N9779071 N9778645 N9778952 N9778731 N9779133 N9778973 N9778710
U1978399	05/24/2023 05:06:04 PM	N9778915 N9778915 N9779186 N9778645 N9728607 N9778813 N9725725 N9776420 N9737023
U1978399	05/24/2023 05:01:29 PM	"N9778710 N9778710 N9779366 N9779285 N9779184 N9778158 N9779289 N9779019 N9779269 N9777636
 N9777397 N9779377 N9779408 N9776474 N9777321 N9779181 N9779382 N9777182 N9779204"
U1842666	05/19/2023 07:56:04 AM	N9771948 N9771948 N9772026 N9771787 N9771916 N9771119 N9771999 N9769474
U1842666	05/19/2023 07:54:22 AM	"N9772000 N9772000 N9772092 N9052240 N9771127 N9771627 N9470078 N9767909 N9440508 N9772047
 N9767481 N9767534 N9772168 N9772032 N9769341 N9771473 N9746360 N9553264 N9769622
 N9772045 N9772104 N9772038 N9768583 N9772088 N9772095 N9758825 N9771113 N9772185
 N9695098 N9772082 N9769306 N9769559 N9771919"
U2091506	05/19/2023 07:32:48 AM	"N9772032 N9772032 N9772082 N9772000 N9770292 N9771119 N9771113 N9771948 N9771787 N9767909
 N9695098 N9767481 N9771855 N9772104 N9553264 N9772026 N9769341 N9420172 N9771187
 N9771938 N9772045 N9771568 N9771127 N9771916 N9769559 N9771919 N9769474 N9771473
 N9771627 N9766721 N9769348 N9772095"
U1978399	05/24/2023 04:55:03 PM	"N9779538 N9779538 N9779641 N9525589 N9779489 N9527795 N9779498 N9779511 N9485931 N9779520
 N9778939 N9779541 N9514481 N9779517"
U1978399	05/24/2023 04:59:01 PM	N9778945 N9778945 N9779580 N9779289 N9779507 N9779007
U1984028	05/24/2023 04:39:53 PM	N9779507 N9779507 N9778945 N9779007 N9766129 N9779141 N9668080 N9220931 N9778939 N9779289
U2044604	05/24/2023 04:46:54 PM	N9527795 N9527795 N9779520 N9778945 N9779289 N9779007 N9779538 N9778939 N9779580 N9779507
U2212062	05/24/2023 04:31:36 PM	"N9779520 N9779520 N9779580 N9779511 N9779538 N9779007 N9699917 N9779498 N9779541 N9779289
 N9522337"
U2212062	05/24/2023 04:34:23 PM	N9779541 N9779541 N9779289 N9768515 N9779007 N9772835 N9779498 N9779511 N9779520
U2212062	05/24/2023 04:32:45 PM	N9779507 N9779507 N9778939 N9527795 N9778945 N9779511 N9488213 N9779141
U2420256	05/24/2023 04:02:33 PM	N9779541 N9779541 N9779511 N9779580 N9522337 N9699917 N9779538
U526095	05/23/2023 08:52:55 AM	"N9776916 N9776916 N9558040 N9272340 N9488798 N9776968 N9777043 N9777075 N9776929 N9466422
 N9767554 N9777164 N9777112 N9282945 N9777036 N9775908 N9696368 N9268227 N9759955
 N9776897 N9776917"
U1090625	05/23/2023 08:59:50 AM	N9777005 N9777005 N9776916 N9777043 N9777164 N9777075 N9777036
U2368248	05/23/2023 08:59:55 AM	N9777005 N9777005 N9777036 N9775908 N9777043 N9776916 N9777075
U2490102	05/23/2023 08:58:57 AM	"N9759955 N9759955 N9776882 N9776929 N9777164 N9775908 N9777112 N9709817 N9776917 N9777007
 N9776897 N9777005 N9777036"
U388844	05/20/2023 09:45:40 AM	N9773018 N9773018 N9770798 N9722269 N9773070 N9771248 N9667480 N9772088 N9771627
U388844	05/20/2023 09:43:19 AM	"N9773137 N9773137 N9773306 N9773248 N9770102 N9772088 N9772710 N9770798 N9761859 N9773172
 N9773290 N9770045 N9772557"
U388844	05/20/2023 09:42:11 AM	N9770798 N9770798 N9772088 N9695098 N9773307 N9769504 N9773295 N9769624 N9756785 N9772475
U388844	05/20/2023 09:44:16 AM	N9773045 N9773045 N9773084 N9722269 N9770798 N9772088 N9667480 N9772485
U388844	05/20/2023 09:41:29 AM	"N9773316 N9773316 N9753689 N9773376 N9773296 N9772300 N9772557 N9773335 N9773297 N9772601
 N9746360 N9772629 N9755712 N9773282"
U469460	05/20/2023 09:29:27 AM	"N9772601 N9772601 N9773282 N9772557 N9773210 N9695098 N9773356 N9755712 N9773290 N9773376
 N9773351 N9746360 N9772862 N9773297 N9772629 N9773378 N9773292 N9772300 N9773341
 N9772475 N9770369 N9756785 N9773316 N9773306 N9769504 N9773296 N9769624 N9527358
 N9773307 N9773295 N9773335 N9753689 N9772659"
U477103	05/20/2023 09:05:48 AM	"N9755712 N9755712 N9773282 N9753689 N9772629 N9773335 N9772601 N9773306 N9527358 N9773295
 N9756785 N9769504 N9773376 N9772475 N9772300 N9773297 N9773307 N9391394 N9772557
 N9769624"
U481652	05/20/2023 09:43:02 AM	"N9773341 N9773341 N9772629 N9772557 N9755712 N9773316 N9773356 N9772862 N9773335 N9772601
 N9773376 N9773296 N9772300"
U422683	05/20/2023 09:24:10 AM	"N9773376 N9773376 N9755712 N9532638 N9773378 N9773316 N9772601 N8315213 N9772862 N9773296
 N9773356 N9773341"
U425706	05/20/2023 09:36:21 AM	"N9772601 N9772601 N9494434 N9193263 N9773356 N9142581 N9755712 N9773282 N9746360 N9695098
 N9773296 N9773297 N9772557 N9772862 N9773316 N9773351 N9773376 N9772629 N9767697
 N9772300 N9771919 N9773335 N9753689"
U548891	05/20/2023 09:42:00 AM	"N9755712 N9755712 N9773316 N9771919 N9773282 N9772475 N9773335 N9773341 N9772629 N9773295
 N9551172 N9771686 N9753689 N9772557 N9514481 N9770594 N9527795 N9773297 N9767751
 N9773378 N9770792 N9773376 N9772750 N9769624 N9767242 N9773356 N9684351 N9773351
 N9772601 N9553264 N9772862"
U548891	05/20/2023 09:37:58 AM	"N9771919 N9771919 N9772557 N9753689 N9773335 N9773378 N9772629 N9773341 N9695098 N9772300
 N9534036 N9551172 N9746360 N9527795 N9772862 N9773297 N9755712 N9772601 N9771686
 N9773295 N9773282 N9773316 N9773296 N9773356 N9142581 N9770594 N9772750 N9769624
 N9773351 N9773376"
U548891	05/20/2023 09:44:25 AM	"N9767751 N9767751 N9514481 N9770792 N9773306 N9684351 N9551172 N9527795 N9695098 N9772750
 N9746360 N9767242 N9553264 N9771919 N9770594 N9773292 N9772659 N9771686 N9773290"
U626652	05/20/2023 09:54:37 AM	"N9772862 N9772862 N9773351 N9772629 N9773376 N9773296 N9772300 N9773412 N9755712 N9772601
 N9753689"
U626652	05/20/2023 09:56:40 AM	N9769504 N9769504 N9773290 N9769366 N9772750 N9768260 N9772659 N9771168 N9773292 N9773306
U626652	05/20/2023 09:55:32 AM	N9773295 N9773295 N9772475 N9773282 N9769624 N9769366 N9773297 N9772750 N9768260 N9771168
U642707	05/20/2023 09:38:14 AM	N9773351 N9773351 N9773356 N9773376 N9772862 N9772601 N9773316
U665079	05/20/2023 09:58:43 AM	"N9746360 N9746360 N9773307 N9756785 N9772475 N9772557 N9773282 N9773297 N9769624 N9773295
 N9695098 N9773335"
U665079	05/20/2023 09:58:03 AM	"N9772659 N9772659 N9772407 N9771764 N9769504 N9486486 N9772475 N9772629 N9772300 N9773297
 N9755712 N9773296 N9773295 N9435832 N9753689 N9773307 N9772601 N9771846 N9465810
 N9773376 N9575236 N9773335 N9772557 N9771438"
U392101	05/20/2023 10:08:53 AM	"N9772659 N9772659 N9695098 N9772629 N9773306 N9773364 N9773282 N9773296 N9773412 N9772300
 N9772475 N9773297 N9773316 N9772862 N9084355 N9746360 N9769504 N9773351 N9773378
 N9773295 N9756785 N9773376 N9772601 N9755712 N9773307 N9488208 N9773356 N9773341
 N9771919"
U412247	05/20/2023 10:50:08 AM	N9773341 N9773341 N9773316 N9773434 N9773378 N9772862 N9773364 N9773351
U412247	05/20/2023 10:30:02 AM	N9773351 N9773351 N9773341 N9773316 N9772862 N9773364 N9773378
U414895	05/20/2023 10:15:07 AM	N9773356 N9773356 N9773351 N9772862 N9773341 N9773378
U420583	05/20/2023 10:04:15 AM	N9753689 N9753689 N9773412 N9440508 N9773316 N9755712 N9772601
U2395985	05/22/2023 01:03:00 PM	"N9775673 N9775673 N9695098 N9775927 N9775800 N9775909 N9775809 N9775785 N9767490 N9563703
 N9775964 N7460419 N9776041 N9774618 N9775894 N9775881 N9775915 N9775794 N9775903
 N9775855 N9775703 N9775990 N9775905 N9775283"
U2395985	05/22/2023 01:01:26 PM	"N9775964 N9775964 N9775673 N9775990 N9775915 N9652966 N9772453 N9776041 N9679755 N9775855
 N9767955"
U1974260	05/23/2023 06:08:37 PM	N9777364 N9777364 N9776922 N9778168 N9777767 N9778236 N9778102
U2017374	05/23/2023 06:38:59 PM	"N9778236 N9778236 N9776014 N9777750 N9777364 N9777621 N9776922 N9778192 N9777296 N9778102
 N9775596 N9776420"
U2020878	05/23/2023 06:04:19 PM	N9778168 N9778168 N9778236 N9777364 N9777767 N9778198
U2023211	05/23/2023 06:18:33 PM	"N9776023 N9776023 N9778035 N9777505 N9778052 N9775846 N9776420 N9776337 N9775596 N9778028
 N9778192 N9777470 N9778216 N9778007 N9759955 N9778110 N9777992 N7213923 N9778074
 N9776292 N9778220"
U2027502	05/23/2023 06:58:40 PM	N9778192 N9778192 N9778216 N9777364 N9778236 N9777750
U463733	05/24/2023 04:09:35 AM	"N9775785 N9775785 N9777750 N9777464 N9778168 N9778192 N9778277 N9482970 N9287091 N9777364
 N9775701 N9776922 N9774074 N9778158 N9776176 N9778310 N9749014 N9778139 N9778102
 N9525589 N9772453 N9760046 N9120051 N9773846 N9776014 N9775794 N9777621 N9774079
 N9777296 N9778257"
U463733	05/24/2023 04:05:28 AM	"N9778326 N9778326 N9777307 N9775785 N9482970 N9777582 N9778386 N9778413 N9778318 N9759955
 N9120051 N9775794 N9778375 N9775701 N9287091 N9776420 N9777941 N9777856 N9525589
 N9778422 N9776176 N9777811 N9778351 N9778302 N9778381 N9778155 N9778328 N9695098
 N9761586 N9778500"
U463733	05/24/2023 04:15:31 AM	N9778386 N9778386 N9778375 N9778422 N9778351 N9778500 N9777856
U2540950	05/20/2023 12:38:28 PM	N9773364 N9773364 N9773447 N9566633 N9746810 N9773539 N9759891
U818399	05/20/2023 12:59:32 PM	"N9486486 N9486486 N9759891 N9142581 N9773493 N9566633 N9773364 N9773341 N9746810 N9773461
 N9773488 N9773447 N9773378 N9773275 N9767566 N9773434 N9773539 N9746360 N9772434
 N9695098 N9755712 N9772862"
U1336589	05/20/2023 12:59:54 PM	N9773364 N9773364 N9566633 N9759891 N9773447 N9773461 N9772434
U1370384	05/20/2023 12:58:08 PM	"N9746360 N9746360 N9773493 N9773447 N9755712 N8882254 N9482970 N9773378 N9772862 N9566633
 N9770369 N9769306 N9773461 N9514481 N9773488 N9695098 N9771919 N9767566 N9773341
 N9773356 N9769624 N9465878 N9773434 N9773351 N9759891 N9772434 N9767697 N9773275
 N9773364"
U1606903	05/20/2023 12:44:20 PM	"N9773447 N9773447 N9773412 N9773307 N9769504 N9773434 N9769624 N9773306 N9753689 N9773493
 N9772601 N9771113 N9773282 N9772434 N9746810 N9759891 N9773364 N9773335 N9611884
 N9695098 N9755712 N9761859 N9773292 N9773356 N9773378 N9494434 N9773376 N9566633
 N9746360 N9440508 N9772475 N9772557 N9667480 N9773539 N9773290 N9773296 N9773295
 N9767566 N9773275 N9772629 N9756785 N9772300 N9773297 N9773488 N9728757 N9532638
 N9773341 N9773351 N9763188 N9772862 N9268227 N9773461 N9771627"
U755981	05/18/2023 07:18:09 AM	"N9769575 N9769575 N9769712 N9769917 N9770541 N9770538 N9770867 N9769650 N9770741 N9770798
 N9727087 N9769306 N9462424 N9735909 N9769457 N9771042 N9770829 N9770882 N9770989
 N9695098 N9720068 N9763284 N9769888 N9767697 N9747757 N9769553 N9770729 N9770997
 N9746360 N9766140"
U784053	05/18/2023 07:25:48 AM	N9720068 N9720068 N9769650 N9768564 N9769575 N9770867 N7213923 N9769457 N9767738 N9763284
U248790	05/23/2023 06:17:33 AM	N9547869 N9547869 N9486080 N9759955 N9776046 N9776808 N9776406 N9462935 N9535187
U248790	05/23/2023 06:16:47 AM	N9776855 N9776855 N9776566 N9776246 N9776287 N9776071 N9776864
U264359	05/23/2023 06:06:16 AM	"N9776040 N9776040 N9769605 N9776385 N9776341 N9776223 N9774559 N9773612 N9776049 N9771113
 N9776434 N9488213 N9776560 N9363981 N9769624 N9776508 N9725350 N9776050 N9760046
 N9767490 N9776544 N9776489 N9743870 N9768387 N9769580 N9776148 N9738868 N9768242
 N9775763 N9776553 N9776551 N9734062 N9774017"
U264359	05/23/2023 06:05:59 AM	"N9776292 N9776292 N9771995 N9776449 N9776688 N9488213 N9773612 N9776690 N9774017 N9363981
 N9776691 N9776369"
U456749	05/20/2023 10:16:38 AM	N9753689 N9753689 N9772629 N9773376 N9772601 N9772300 N9773296 N9755712
U456749	05/20/2023 10:15:17 AM	N9773356 N9773356 N9773378 N9773364 N9773341 N9773351
U2412070	05/22/2023 01:04:53 PM	"N9775927 N9775927 N9775703 N9695098 N9775909 N9775905 N9775855 N9775894 N9775794 N9775800
 N9775903 N9775881 N8315213 N9775915 N9775809 N9775785"
U2413234	05/22/2023 01:38:37 PM	N9775785 N9775785 N7213923 N9775900 N9775855 N9775927 N9775915
U2413234	05/22/2023 01:36:35 PM	N9775673 N9775673 N9775990 N9775964 N9776041 N9775717 N9776087
U2413234	05/22/2023 01:38:57 PM	N9775703 N9775703 N9775855 N9775881 N9775927 N9775905
U2413234	05/22/2023 01:39:16 PM	"N9775909 N9775909 N9773341 N9772711 N7460419 N9775794 N9775800 N9775703 N9775824 N9775903
 N9775809 N9775905 N9775894 N9767490 N9695098"
U2414972	05/22/2023 01:32:30 PM	N9775900 N9775900 N9775964 N9775990 N9775915 N9772453 N9775717 N9776099 N9775673
U2432239	05/22/2023 01:33:42 PM	N9775915 N9775915 N9775900 N9776087 N9775990 N9775964 N9775717 N9775673 N9776041
U2292659	05/24/2023 06:33:01 AM	"N9778623 N9778623 N9759955 N9778375 N9052240 N9777307 N9778657 N9778021 N9521144 N9777296
 N9774527 N9778669 N9778444 N9777492 N9777397 N9778158"
U2319846	05/24/2023 06:11:55 AM	N9778628 N9778628 N9777034 N9778627 N9777492 N9778226 N9778021 N9778448
U359361	05/21/2023 04:53:28 AM	N9773846 N9773846 N9099237 N7420751 N7213923 N9774187 N9774252 N9770028
U359361	05/21/2023 04:53:50 AM	"N9746360 N9746360 N9772228 N9765941 N9772453 N9099237 N9770028 N7213923 N9767665 N9774287
 N9774252 N9774079 N9770450 N9774297 N9774074 N9774120 N9774163"
U359361	05/21/2023 04:52:41 AM	N9774297 N9774297 N9774079 N9771996 N9773857 N9773350 N9774287
U779944	05/21/2023 04:58:39 AM	N9690871 N9690871 N9773673 N9773866 N9773726 N9602118 N9773744 N9772678 N9771919 N9771113
U779944	05/21/2023 04:52:13 AM	"N9772453 N9772453 N9774074 N9774079 N9767665 N9774187 N8315213 N9773350 N9773846 N9771996
 N9774287 N9770028 N9774297 N7420751 N9773857 N9774252"
U1974260	05/21/2023 05:48:22 PM	"N9436758 N9436758 N9774764 N9774580 N9219607 N9769557 N9774079 N7148020 N9773673 N9774352
 N9770028 N8882254 N9773341"
U1974260	05/21/2023 05:48:00 PM	"N9436758 N9436758 N9774899 N9775079 N9775131 N9770028 N9774789 N9774532 N8882254 N9774542
 N9774580 N9775184 N7148020 N9771992 N9774972 N9219607"
U1991269	05/21/2023 05:33:57 PM	N9774580 N9774580 N9775079 N9775184 N9774532 N9774789 N9775142 N9774542 N9774972
U1991269	05/21/2023 05:31:07 PM	"N9774937 N9774937 N9775184 N9774840 N9775042 N9774554 N9774532 N9775003 N9774923 N9774542
 N9775131"
U2370275	05/21/2023 08:03:02 PM	"N9775331 N9775331 N9760046 N9775079 N9774580 N9538375 N9772830 N9771992 N9775076 N9772279
 N9769624 N9729924 N9775131 N9774789 N9775283 N9775323 N9774764 N9775277 N9759966
 N9769367 N9775142 N9775202"
U2370657	05/21/2023 08:06:58 PM	N9508202 N9508202 N9505105 N9527358 N8315213 N9774652
U2370657	05/21/2023 08:09:24 PM	"N9775297 N9775297 N9775331 N9774516 N9080070 N9462935 N9774652 N9774648 N9759966 N9767741
 N9508202 N9773278 N9527358 N9773744 N9775256"
U2027502	05/21/2023 05:27:36 PM	N9774542 N9774542 N9774532 N9774972 N9774789 N9775142
U1622906	05/23/2023 08:18:37 AM	N9777036 N9777036 N9777005 N9777075 N9776917 N9776916
